Loan_ID,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender,Married,Dependents,Education,Self_Employed,Property_Area,Loan_Status
LP101746,21724,9881,519,120,0,Male,Yes,3+,Not Graduate,Yes,Urban,Y
LP101747,24473,13524,508,84,0,Male,Yes,1,Not Graduate,No,Rural,Y
LP101748,24064,3087,111,360,1,Female,No,2,Graduate,Yes,Rural,N
LP101749,14126,12325,644,84,0,Male,No,1,Graduate,Yes,Semiurban,N
LP101750,21149,2522,567,360,0,Male,No,2,Not Graduate,No,Semiurban,Y
LP101751,17873,434,589,120,1,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP101752,10351,4924,696,120,1,Male,Yes,2,Not Graduate,No,Urban,Y
LP101753,15378,4498,59,180,1,Male,Yes,0,Graduate,Yes,Rural,Y
LP101754,2864,13351,280,360,1,Female,No,3+,Not Graduate,Yes,Urban,Y
LP101755,11460,7895,87,180,0,Female,No,2,Graduate,Yes,Urban,Y
LP101756,19384,12893,508,180,0,Male,Yes,2,Not Graduate,Yes,Rural,N
LP101757,13702,156,523,84,0,Female,Yes,0,Not Graduate,No,Urban,N
LP101758,7300,6146,199,360,0,Female,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP101759,9408,11171,203,120,0,Female,Yes,3+,Graduate,Yes,Urban,Y
LP101760,8182,131,165,180,1,Female,Yes,0,Graduate,Yes,Urban,Y
LP101761,24002,6684,70,84,0,Male,Yes,3+,Graduate,Yes,Urban,Y
LP101762,8563,8620,693,360,0,Female,No,2,Graduate,No,Semiurban,Y
LP101763,5295,813,56,360,0,Male,No,3+,Graduate,No,Rural,Y
LP101764,16910,9426,469,120,1,Male,No,0,Graduate,No,Semiurban,Y
LP101765,23073,2238,255,84,0,Male,No,0,Graduate,Yes,Urban,Y
LP101766,12381,1572,456,120,0,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP101767,21770,4117,632,180,0,Female,Yes,3+,Not Graduate,No,Rural,N
LP101768,12970,9057,373,180,1,Male,No,2,Graduate,No,Rural,Y
LP101769,13842,7675,266,120,0,Female,Yes,2,Graduate,No,Rural,Y
LP101770,17545,5825,212,360,1,Male,No,2,Not Graduate,Yes,Urban,Y
LP101771,5114,2480,84,84,1,Male,Yes,2,Graduate,Yes,Semiurban,N
LP101772,21618,2577,583,120,1,Male,Yes,0,Not Graduate,No,Urban,Y
LP101773,23251,11965,267,120,0,Male,No,2,Graduate,Yes,Urban,Y
LP101774,8319,3749,527,360,1,Female,Yes,1,Not Graduate,Yes,Semiurban,Y
LP101775,11665,1461,338,120,0,Female,No,2,Graduate,No,Semiurban,Y
LP101776,11466,8196,567,180,0,Male,Yes,2,Graduate,No,Rural,Y
LP101777,24149,11990,655,180,0,Male,Yes,1,Not Graduate,No,Rural,Y
LP101778,10920,4351,614,360,1,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP101779,14581,9522,173,180,1,Male,Yes,0,Graduate,Yes,Semiurban,N
LP101780,13508,13912,566,360,1,Female,Yes,1,Graduate,No,Rural,N
LP101781,4807,9945,612,120,1,Female,Yes,0,Graduate,No,Semiurban,Y
LP101782,2168,4621,68,84,1,Female,No,1,Graduate,Yes,Rural,N
LP101783,24042,10613,164,84,0,Female,No,2,Not Graduate,Yes,Rural,N
LP101784,15825,9149,344,84,0,Female,No,3+,Graduate,No,Urban,Y
LP101785,6136,9269,190,180,1,Male,Yes,2,Graduate,Yes,Urban,Y
LP101786,2640,9492,415,84,1,Male,No,0,Not Graduate,No,Urban,N
LP101787,22988,9036,505,180,0,Female,No,3+,Graduate,Yes,Urban,N
LP101788,24358,9991,597,84,0,Male,No,2,Graduate,Yes,Urban,Y
LP101789,2057,10900,74,120,0,Male,Yes,2,Not Graduate,No,Rural,Y
LP101790,12520,3372,77,180,1,Female,Yes,2,Graduate,No,Urban,N
LP101791,15029,11070,395,84,0,Female,No,2,Graduate,Yes,Semiurban,Y
LP101792,24989,13070,376,120,0,Female,Yes,2,Not Graduate,Yes,Semiurban,N
LP101793,5186,820,491,84,0,Female,No,0,Not Graduate,No,Urban,Y
LP101794,20926,1771,515,120,0,Male,No,0,Not Graduate,No,Semiurban,Y
LP101795,16153,2316,534,120,0,Female,Yes,2,Not Graduate,Yes,Rural,N
LP101796,20932,12461,488,360,0,Female,No,0,Not Graduate,Yes,Rural,N
LP101797,6716,1297,553,360,0,Male,Yes,1,Not Graduate,No,Rural,Y
LP101798,11665,13198,456,120,1,Male,No,1,Not Graduate,Yes,Urban,Y
LP101799,22017,1920,677,180,0,Male,No,1,Graduate,No,Semiurban,N
LP101800,4447,2846,100,180,1,Female,No,0,Graduate,Yes,Rural,Y
LP101801,17650,7337,467,120,1,Female,No,0,Not Graduate,No,Urban,N
LP101802,6762,13224,537,360,0,Female,No,1,Graduate,No,Semiurban,Y
LP101803,3725,6283,490,180,1,Female,No,3+,Graduate,Yes,Urban,Y
LP101804,12561,7626,188,360,0,Male,No,2,Not Graduate,Yes,Urban,Y
LP101805,21593,9555,243,84,0,Female,No,0,Graduate,No,Semiurban,Y
LP101806,2175,11095,199,360,0,Male,Yes,3+,Not Graduate,No,Rural,Y
LP101807,22798,7394,291,360,1,Male,Yes,1,Graduate,No,Rural,N
LP101808,12543,8675,549,360,0,Female,Yes,2,Not Graduate,Yes,Rural,Y
LP101809,24633,6300,617,360,0,Male,No,3+,Not Graduate,No,Rural,Y
LP101810,2207,13540,624,120,0,Male,Yes,1,Not Graduate,No,Urban,N
LP101811,7727,11280,211,84,0,Male,Yes,2,Not Graduate,No,Rural,Y
LP101812,8866,1796,96,120,0,Male,Yes,3+,Graduate,Yes,Urban,Y
LP101813,14797,13343,663,84,0,Male,Yes,3+,Not Graduate,No,Semiurban,Y
LP101814,20683,1789,146,120,0,Female,Yes,0,Graduate,Yes,Semiurban,Y
LP101815,6076,7496,103,120,0,Female,No,0,Graduate,Yes,Urban,N
LP101816,8870,1261,213,84,1,Male,No,1,Graduate,No,Urban,N
LP101817,9364,8169,243,180,1,Female,No,2,Graduate,Yes,Urban,Y
LP101818,3804,12745,585,120,1,Female,Yes,0,Graduate,No,Rural,Y
LP101819,16839,2310,539,180,1,Male,Yes,2,Graduate,Yes,Urban,N
LP101820,15123,466,680,120,0,Male,Yes,3+,Not Graduate,No,Rural,Y
LP101821,9874,5990,589,360,0,Female,Yes,1,Not Graduate,No,Urban,Y
LP101822,9036,232,87,84,1,Male,Yes,2,Not Graduate,Yes,Rural,Y
LP101823,19272,10354,698,84,0,Male,No,0,Not Graduate,Yes,Semiurban,Y
LP101824,22852,2218,354,120,0,Female,No,1,Graduate,No,Urban,N
LP101825,21581,7946,324,180,0,Male,Yes,0,Not Graduate,No,Urban,Y
LP101826,8940,2578,414,120,1,Male,Yes,3+,Not Graduate,No,Semiurban,Y
LP101827,12029,12788,682,360,0,Female,No,2,Graduate,Yes,Rural,Y
LP101828,5902,12895,613,120,0,Male,No,3+,Not Graduate,No,Semiurban,Y
LP101829,17864,10310,357,180,0,Female,No,1,Not Graduate,Yes,Rural,N
LP101830,24875,14562,233,84,0,Female,No,3+,Not Graduate,No,Rural,Y
LP101831,13774,10640,626,84,1,Female,Yes,3+,Graduate,No,Urban,N
LP101832,14405,2724,83,180,0,Male,Yes,2,Graduate,No,Urban,Y
LP101833,12541,8536,270,120,0,Female,No,2,Graduate,No,Urban,Y
LP101834,14709,7800,498,120,0,Female,No,3+,Not Graduate,Yes,Urban,Y
LP101835,4771,6009,83,84,0,Female,Yes,3+,Graduate,Yes,Urban,Y
LP101836,22965,4596,505,360,1,Female,No,0,Not Graduate,Yes,Rural,Y
LP101837,20943,9433,211,180,0,Female,No,3+,Not Graduate,No,Urban,Y
LP101838,20678,4518,318,360,0,Female,Yes,2,Graduate,No,Urban,Y
LP101839,10275,3617,473,180,1,Male,Yes,3+,Graduate,No,Semiurban,Y
LP101840,17223,14601,94,84,1,Female,No,2,Graduate,Yes,Rural,Y
LP101841,3133,4971,250,120,1,Male,No,1,Graduate,No,Semiurban,Y
LP101842,15726,5286,366,84,1,Female,No,0,Graduate,No,Urban,Y
LP101843,9809,8327,341,84,0,Male,No,2,Not Graduate,Yes,Urban,Y
LP101844,7315,6642,636,120,0,Female,No,2,Not Graduate,Yes,Semiurban,N
LP101845,2016,13571,590,180,1,Female,No,1,Not Graduate,No,Semiurban,Y
LP101846,23776,12164,607,180,0,Female,Yes,3+,Not Graduate,Yes,Urban,N
LP101847,17662,9091,375,120,1,Female,Yes,3+,Not Graduate,No,Rural,Y
LP101848,23555,13809,497,360,0,Female,No,0,Not Graduate,No,Rural,Y
LP101849,10133,13444,609,360,0,Male,Yes,2,Graduate,No,Rural,N
LP101850,23906,12887,149,120,1,Female,Yes,2,Not Graduate,No,Semiurban,Y
LP101851,19834,202,595,180,1,Female,Yes,2,Not Graduate,Yes,Semiurban,Y
LP101852,21320,10095,448,360,0,Male,No,1,Not Graduate,Yes,Semiurban,Y
LP101853,19299,14362,416,180,0,Female,Yes,1,Not Graduate,Yes,Rural,Y
LP101854,24773,4487,541,120,1,Female,Yes,2,Not Graduate,No,Rural,Y
LP101855,3153,3370,509,180,1,Male,No,3+,Not Graduate,No,Urban,N
LP101856,23860,2767,123,84,1,Male,No,3+,Not Graduate,No,Semiurban,Y
LP101857,13554,10987,332,180,0,Male,No,0,Graduate,Yes,Rural,Y
LP101858,9851,4535,478,120,1,Male,Yes,1,Graduate,Yes,Urban,Y
LP101859,20918,411,266,180,0,Male,No,2,Not Graduate,No,Urban,Y
LP101860,4698,2955,465,120,1,Male,No,2,Not Graduate,Yes,Semiurban,N
LP101861,18045,2385,541,360,1,Female,No,1,Graduate,No,Semiurban,Y
LP101862,1793,12732,262,120,1,Female,No,3+,Not Graduate,No,Semiurban,N
LP101863,7189,2661,121,180,0,Male,Yes,2,Graduate,No,Semiurban,Y
LP101864,17047,4334,541,120,1,Male,Yes,1,Graduate,No,Semiurban,N
LP101865,2039,5344,130,360,1,Male,Yes,2,Not Graduate,No,Rural,Y
LP101866,17975,13331,167,360,0,Male,No,0,Graduate,Yes,Semiurban,N
LP101867,2428,4391,290,120,0,Male,Yes,0,Graduate,Yes,Rural,Y
LP101868,21592,13250,374,180,0,Male,No,2,Not Graduate,No,Rural,N
LP101869,11530,9614,421,84,0,Female,Yes,3+,Not Graduate,No,Rural,Y
LP101870,24015,9335,526,360,0,Female,Yes,3+,Graduate,Yes,Rural,Y
LP101871,10568,9310,489,180,0,Female,No,3+,Not Graduate,No,Urban,Y
LP101872,9485,10492,674,180,1,Female,Yes,0,Graduate,No,Rural,Y
LP101873,12212,304,135,360,0,Male,No,3+,Not Graduate,No,Semiurban,N
LP101874,13363,472,203,120,0,Female,No,0,Graduate,No,Semiurban,Y
LP101875,18386,12898,343,360,1,Male,No,3+,Not Graduate,Yes,Semiurban,Y
LP101876,7384,10595,560,84,1,Male,No,2,Not Graduate,Yes,Semiurban,N
LP101877,12212,2398,126,360,1,Female,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP101878,14251,9386,341,120,0,Male,No,0,Not Graduate,Yes,Semiurban,Y
LP101879,3827,496,392,360,0,Female,No,3+,Not Graduate,Yes,Semiurban,Y
LP101880,24060,8583,598,84,1,Female,Yes,2,Not Graduate,Yes,Rural,N
LP101881,1948,12692,437,84,1,Female,No,3+,Graduate,No,Urban,Y
LP101882,4041,1107,461,120,0,Male,No,2,Graduate,No,Semiurban,Y
LP101883,5592,14962,230,180,1,Male,No,2,Graduate,No,Semiurban,Y
LP101884,18700,12784,641,84,1,Female,No,0,Not Graduate,No,Semiurban,Y
LP101885,4364,11413,349,180,0,Male,Yes,1,Not Graduate,No,Rural,Y
LP101886,17940,680,67,84,0,Male,Yes,0,Graduate,Yes,Rural,N
LP101887,16025,9627,413,84,1,Female,Yes,3+,Graduate,No,Semiurban,Y
LP101888,12556,14907,429,120,1,Male,No,3+,Not Graduate,No,Urban,Y
LP101889,14230,3454,493,180,0,Female,No,2,Graduate,No,Urban,N
LP101890,21310,161,475,360,1,Male,No,0,Not Graduate,No,Semiurban,Y
LP101891,17772,7362,199,180,0,Male,No,0,Not Graduate,Yes,Semiurban,Y
LP101892,6283,11112,53,120,0,Male,Yes,1,Not Graduate,Yes,Rural,N
LP101893,23621,1945,602,120,0,Female,No,0,Graduate,No,Urban,Y
LP101894,3776,5688,431,120,1,Female,No,2,Not Graduate,No,Semiurban,N
LP101895,5826,13983,672,120,0,Male,Yes,1,Graduate,Yes,Semiurban,N
LP101896,6683,146,533,120,0,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP101897,13808,1719,188,84,0,Female,No,3+,Not Graduate,No,Semiurban,N
LP101898,17272,13538,516,120,0,Female,Yes,3+,Not Graduate,Yes,Rural,N
LP101899,8898,4280,216,180,0,Female,No,2,Graduate,Yes,Urban,Y
LP101900,22683,4556,430,120,1,Female,No,2,Not Graduate,Yes,Rural,N
LP101901,7897,2839,216,120,0,Female,No,1,Not Graduate,Yes,Urban,Y
LP101902,18949,6803,630,360,0,Female,Yes,3+,Not Graduate,No,Urban,Y
LP101903,21319,2274,562,120,1,Male,No,2,Graduate,Yes,Rural,N
LP101904,7348,8534,246,360,0,Male,Yes,3+,Not Graduate,Yes,Semiurban,N
LP101905,13884,5062,352,360,0,Female,Yes,1,Graduate,Yes,Rural,N
LP101906,10802,8799,151,180,0,Female,No,3+,Graduate,No,Semiurban,Y
LP101907,23222,7044,638,360,1,Female,No,3+,Not Graduate,Yes,Urban,Y
LP101908,13757,2228,217,120,0,Female,No,1,Not Graduate,No,Urban,Y
LP101909,9310,11830,400,360,0,Male,No,2,Not Graduate,No,Urban,Y
LP101910,24493,11532,502,180,1,Female,No,0,Graduate,Yes,Rural,Y
LP101911,1619,5521,493,180,1,Female,Yes,0,Not Graduate,No,Semiurban,Y
LP101912,16323,1300,593,84,1,Female,Yes,0,Not Graduate,No,Semiurban,Y
LP101913,24257,5441,226,84,1,Male,No,1,Not Graduate,Yes,Semiurban,Y
LP101914,15430,8641,86,120,1,Male,Yes,2,Not Graduate,Yes,Urban,Y
LP101915,17183,2306,367,84,0,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP101916,2546,13009,523,120,1,Female,Yes,0,Graduate,Yes,Urban,N
LP101917,22372,8698,62,84,0,Male,Yes,0,Not Graduate,No,Semiurban,Y
LP101918,8548,1749,291,180,0,Male,No,1,Not Graduate,No,Urban,Y
LP101919,14433,813,642,360,1,Male,Yes,0,Not Graduate,No,Urban,Y
LP101920,22840,14690,669,180,0,Female,No,3+,Not Graduate,No,Rural,N
LP101921,20578,7311,235,120,1,Male,No,2,Not Graduate,Yes,Rural,Y
LP101922,20016,7868,656,84,1,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP101923,7228,2148,659,360,1,Female,No,0,Not Graduate,No,Semiurban,N
LP101924,17742,4699,480,180,1,Female,No,0,Graduate,Yes,Rural,Y
LP101925,5926,10554,286,120,0,Male,No,2,Not Graduate,No,Semiurban,Y
LP101926,3008,233,351,360,1,Female,No,2,Not Graduate,Yes,Rural,N
LP101927,18455,7698,218,180,0,Male,Yes,3+,Not Graduate,No,Rural,Y
LP101928,24323,64,641,360,1,Male,No,1,Graduate,No,Urban,Y
LP101929,12201,283,209,120,1,Male,No,1,Not Graduate,Yes,Semiurban,Y
LP101930,22797,7993,614,180,0,Male,Yes,1,Not Graduate,No,Rural,Y
LP101931,15769,1399,459,180,1,Male,No,3+,Graduate,No,Urban,N
LP101932,12334,1133,91,84,0,Female,Yes,1,Not Graduate,No,Rural,Y
LP101933,13843,2692,507,180,0,Female,No,1,Graduate,Yes,Semiurban,N
LP101934,13109,11302,370,120,1,Male,No,0,Graduate,Yes,Rural,Y
LP101935,2349,8979,65,84,1,Female,Yes,0,Graduate,No,Rural,Y
LP101936,24058,1391,426,84,1,Female,Yes,1,Graduate,No,Urban,Y
LP101937,14624,12793,461,84,0,Male,Yes,3+,Graduate,Yes,Rural,Y
LP101938,15534,4135,87,84,1,Female,No,2,Not Graduate,No,Urban,Y
LP101939,7188,13312,617,180,1,Female,No,3+,Not Graduate,Yes,Urban,Y
LP101940,15306,14584,674,360,0,Male,Yes,0,Not Graduate,No,Urban,Y
LP101941,5755,6435,241,120,0,Female,Yes,0,Graduate,No,Semiurban,Y
LP101942,19956,6959,245,180,1,Female,No,3+,Not Graduate,No,Rural,Y
LP101943,22096,1791,132,180,0,Male,No,0,Graduate,Yes,Urban,N
LP101944,11368,889,139,180,1,Male,No,3+,Not Graduate,No,Semiurban,N
LP101945,15077,7199,593,120,0,Female,No,2,Not Graduate,Yes,Semiurban,N
LP101946,6678,1436,156,120,0,Male,Yes,1,Not Graduate,No,Urban,Y
LP101947,7417,2550,541,180,1,Female,Yes,0,Not Graduate,No,Rural,N
LP101948,24039,10532,595,360,0,Male,No,1,Graduate,Yes,Semiurban,Y
LP101949,20227,5936,291,360,1,Female,No,2,Not Graduate,No,Rural,N
LP101950,24202,11460,654,84,0,Male,Yes,2,Not Graduate,No,Urban,Y
LP101951,9780,3037,469,120,1,Female,No,1,Graduate,Yes,Urban,Y
LP101952,22942,2021,460,360,1,Female,No,3+,Graduate,Yes,Rural,Y
LP101953,2133,2794,126,360,0,Female,Yes,1,Not Graduate,Yes,Urban,N
LP101954,16727,4485,571,180,1,Male,Yes,3+,Not Graduate,Yes,Urban,Y
LP101955,3347,7475,90,84,1,Female,Yes,2,Not Graduate,Yes,Urban,Y
LP101956,6841,1070,342,120,0,Female,Yes,2,Not Graduate,Yes,Urban,Y
LP101957,17211,7949,65,360,0,Female,Yes,2,Graduate,No,Rural,Y
LP101958,22109,11634,241,84,1,Female,Yes,1,Not Graduate,No,Rural,Y
LP101959,12949,7922,231,180,1,Female,No,0,Not Graduate,Yes,Semiurban,N
LP101960,12415,1395,54,84,1,Male,No,0,Graduate,No,Urban,Y
LP101961,16919,10572,660,180,1,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP101962,23134,7136,108,120,1,Male,Yes,3+,Not Graduate,Yes,Urban,N
LP101963,9320,2841,68,120,1,Male,Yes,1,Not Graduate,No,Urban,Y
LP101964,4241,2899,268,120,0,Male,Yes,1,Graduate,Yes,Rural,Y
LP101965,10411,3982,497,120,1,Female,Yes,3+,Graduate,Yes,Urban,Y
LP101966,3748,11798,321,360,1,Male,No,1,Graduate,Yes,Rural,N
LP101967,21365,6716,644,120,0,Male,Yes,1,Graduate,Yes,Semiurban,Y
LP101968,2234,9114,597,360,1,Male,Yes,0,Not Graduate,No,Urban,N
LP101969,19819,11526,123,120,0,Female,No,2,Not Graduate,Yes,Rural,N
LP101970,19028,4341,644,360,1,Male,No,3+,Graduate,No,Semiurban,N
LP101971,14484,2182,385,360,1,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP101972,19247,7997,337,120,1,Female,No,2,Graduate,No,Semiurban,N
LP101973,2497,1373,353,180,1,Male,Yes,2,Not Graduate,Yes,Rural,Y
LP101974,17760,14678,441,360,1,Female,No,3+,Graduate,Yes,Semiurban,N
LP101975,16504,5176,541,120,1,Male,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP101976,17315,6027,433,360,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
LP101977,4514,124,55,360,1,Male,Yes,2,Graduate,No,Rural,N
LP101978,10081,2337,206,180,1,Female,No,0,Not Graduate,Yes,Semiurban,Y
LP101979,13071,8284,519,180,1,Male,Yes,2,Not Graduate,Yes,Semiurban,N
LP101980,5155,1777,666,120,1,Female,No,1,Not Graduate,Yes,Rural,Y
LP101981,17536,3627,627,180,1,Male,No,0,Not Graduate,No,Urban,N
LP101982,13673,11306,68,120,0,Female,Yes,1,Not Graduate,No,Urban,N
LP101983,18734,7281,606,120,1,Male,No,2,Not Graduate,No,Semiurban,Y
LP101984,22518,3667,313,120,0,Male,No,1,Graduate,Yes,Urban,Y
LP101985,3059,9433,384,360,0,Female,Yes,1,Graduate,No,Semiurban,Y
LP101986,9393,10447,647,84,0,Male,No,2,Graduate,Yes,Semiurban,Y
LP101987,6041,2359,279,360,1,Female,Yes,3+,Graduate,Yes,Semiurban,N
LP101988,7854,13243,515,84,1,Male,Yes,3+,Graduate,Yes,Urban,N
LP101989,12371,14400,481,360,0,Male,No,0,Not Graduate,No,Rural,Y
LP101990,6383,14883,138,360,0,Male,Yes,2,Not Graduate,No,Urban,Y
LP101991,11189,3180,94,360,0,Male,Yes,2,Not Graduate,Yes,Semiurban,Y
LP101992,3333,11868,170,180,1,Male,Yes,1,Graduate,No,Urban,Y
LP101993,2039,2679,318,360,1,Female,No,2,Graduate,Yes,Urban,Y
LP101994,2794,13175,149,180,1,Female,No,1,Not Graduate,No,Rural,Y
LP101995,5387,6971,545,360,0,Female,No,3+,Not Graduate,Yes,Semiurban,Y
LP101996,6400,12576,519,120,1,Male,Yes,1,Graduate,No,Semiurban,N
LP101997,19469,7195,328,360,1,Male,No,3+,Graduate,Yes,Semiurban,Y
LP101998,5811,7689,94,180,1,Male,No,3+,Not Graduate,Yes,Rural,Y
LP101999,18916,11200,392,180,0,Male,No,2,Graduate,No,Semiurban,Y
LP102000,20207,12493,336,120,0,Male,No,0,Graduate,No,Urban,N
LP102001,13685,6426,375,180,0,Female,Yes,2,Not Graduate,No,Semiurban,Y
LP102002,5220,9234,57,84,0,Female,No,2,Not Graduate,Yes,Rural,Y
LP102003,19956,9285,433,360,1,Male,No,1,Not Graduate,No,Semiurban,Y
LP102004,18439,5549,560,360,0,Female,Yes,3+,Graduate,No,Rural,Y
LP102005,22326,6641,647,84,0,Female,Yes,2,Graduate,Yes,Rural,Y
LP102006,16322,6116,135,360,0,Female,Yes,1,Not Graduate,No,Rural,Y
LP102007,16906,3090,565,84,1,Male,No,2,Not Graduate,Yes,Semiurban,Y
LP102008,2268,3771,295,180,1,Female,No,2,Graduate,Yes,Urban,N
LP102009,20937,12804,78,180,0,Male,Yes,2,Graduate,Yes,Semiurban,N
LP102010,5504,6131,546,120,0,Female,No,1,Graduate,No,Rural,N
LP102011,13427,8908,508,360,0,Male,Yes,2,Not Graduate,No,Rural,N
LP102012,6491,6265,595,120,1,Male,No,0,Graduate,Yes,Semiurban,N
LP102013,4050,10230,329,120,0,Female,Yes,2,Not Graduate,No,Urban,Y
LP102014,17321,11356,197,180,1,Male,No,2,Graduate,No,Rural,N
LP102015,1500,12096,484,360,1,Female,No,1,Graduate,No,Semiurban,Y
LP102016,15079,2502,251,84,1,Male,No,2,Graduate,Yes,Rural,Y
LP102017,2477,3787,169,84,1,Female,Yes,2,Not Graduate,No,Rural,Y
LP102018,17330,8056,678,84,1,Male,No,0,Graduate,No,Semiurban,Y
LP102019,16644,5351,472,360,0,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP102020,18126,5028,688,84,0,Male,Yes,3+,Graduate,Yes,Rural,Y
LP102021,11005,2675,521,180,0,Female,No,3+,Graduate,No,Semiurban,N
LP102022,19995,11610,598,180,0,Male,No,0,Not Graduate,Yes,Urban,Y
LP102023,1573,638,623,84,1,Male,Yes,1,Not Graduate,Yes,Semiurban,N
LP102024,14008,10583,90,120,1,Female,No,3+,Not Graduate,Yes,Urban,Y
LP102025,20837,6967,455,360,0,Male,Yes,1,Graduate,Yes,Semiurban,Y
LP102026,3974,14029,315,120,0,Male,No,2,Graduate,No,Semiurban,Y
LP102027,5650,12610,561,84,1,Male,Yes,2,Graduate,Yes,Semiurban,Y
LP102028,8678,2135,126,180,0,Female,Yes,1,Not Graduate,No,Rural,Y
LP102029,13158,4940,636,360,1,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP102030,21096,5308,200,180,1,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP102031,19185,1033,670,84,1,Male,Yes,3+,Not Graduate,No,Semiurban,N
LP102032,10982,6703,86,360,1,Female,Yes,0,Not Graduate,Yes,Rural,Y
LP102033,7972,8787,478,360,0,Male,Yes,3+,Not Graduate,No,Semiurban,Y
LP102034,7683,1969,321,180,1,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP102035,17329,10058,558,180,1,Female,No,1,Not Graduate,No,Semiurban,N
LP102036,7151,14796,297,180,0,Male,Yes,3+,Not Graduate,Yes,Urban,Y
LP102037,10467,6767,516,84,1,Male,Yes,0,Not Graduate,No,Urban,N
LP102038,7371,4048,661,120,0,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
LP102039,10754,4283,175,120,0,Male,Yes,2,Graduate,No,Semiurban,Y
LP102040,14905,8555,72,360,1,Female,No,2,Graduate,No,Urban,Y
LP102041,21971,8427,580,360,0,Male,No,3+,Not Graduate,No,Urban,Y
LP102042,20021,5582,347,84,0,Male,Yes,1,Graduate,Yes,Semiurban,Y
LP102043,4945,9106,581,84,1,Male,Yes,3+,Graduate,No,Semiurban,Y
LP102044,9046,2826,302,360,0,Female,Yes,3+,Graduate,Yes,Rural,Y
LP102045,24002,1410,539,180,1,Female,Yes,2,Graduate,No,Urban,Y
LP102046,7361,34,375,120,0,Female,Yes,1,Not Graduate,No,Urban,Y
LP102047,11746,10995,91,84,0,Male,No,1,Graduate,No,Rural,Y
LP102048,7087,4160,455,84,1,Female,No,3+,Graduate,No,Urban,N
LP102049,7796,11658,109,360,0,Male,No,0,Not Graduate,Yes,Urban,N
LP102050,6023,9683,223,180,0,Male,Yes,0,Graduate,No,Semiurban,N
LP102051,19887,12962,463,180,0,Male,Yes,1,Not Graduate,Yes,Urban,Y
LP102052,18713,7304,558,84,0,Female,Yes,2,Not Graduate,Yes,Semiurban,Y
LP102053,14130,286,364,84,1,Female,No,2,Not Graduate,No,Semiurban,N
LP102054,14782,13237,500,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
LP102055,12380,12157,331,360,1,Female,No,2,Graduate,Yes,Urban,Y
LP102056,4241,8885,451,84,0,Female,No,3+,Graduate,Yes,Rural,N
LP102057,13787,3749,217,84,0,Male,No,1,Not Graduate,Yes,Urban,Y
LP102058,4028,5928,395,120,0,Female,Yes,2,Not Graduate,Yes,Semiurban,Y
LP102059,7543,1988,446,180,0,Female,Yes,2,Graduate,Yes,Urban,Y
LP102060,2928,4540,218,120,0,Male,No,1,Not Graduate,No,Rural,Y
LP102061,20302,668,62,360,1,Male,No,3+,Not Graduate,Yes,Semiurban,Y
LP102062,13035,3285,144,180,1,Male,No,2,Graduate,Yes,Rural,Y
LP102063,17788,7608,503,84,0,Male,No,0,Graduate,No,Urban,N
LP102064,11211,6161,344,360,1,Male,No,1,Graduate,Yes,Rural,Y
LP102065,1544,14996,310,120,1,Female,Yes,3+,Not Graduate,Yes,Rural,Y
LP102066,21699,771,606,120,1,Female,Yes,0,Not Graduate,No,Semiurban,Y
LP102067,3608,11077,337,180,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
LP102068,17686,6786,292,84,1,Female,No,3+,Not Graduate,No,Semiurban,Y
LP102069,22204,7935,375,180,1,Male,No,2,Not Graduate,Yes,Semiurban,N
LP102070,12206,3841,124,180,1,Male,Yes,3+,Graduate,Yes,Semiurban,Y
LP102071,24890,9779,550,360,1,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP102072,24872,8467,171,84,0,Female,Yes,3+,Not Graduate,Yes,Rural,Y
LP102073,12103,13072,666,84,1,Male,No,1,Graduate,Yes,Semiurban,Y
LP102074,10847,13149,685,84,0,Male,Yes,1,Graduate,Yes,Rural,N
LP102075,7525,8639,613,180,0,Male,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP102076,10278,2306,370,180,1,Female,No,2,Not Graduate,No,Rural,Y
LP102077,5544,13962,453,84,1,Male,No,3+,Graduate,Yes,Rural,N
LP102078,8497,7260,306,180,1,Male,No,3+,Graduate,No,Semiurban,Y
